rep,site,site_code,date,microsite_number,microsite,shrub_ID,shrub_number,total_shrub,microsite_lat,microsite_long,shrub_lat,shrub_long,x,y,z,ground_temp,RH,handheld_temp,camera1_lat,camera1_long,camera2_lat,camera2_long,pendant1_lat,pendant1_long,pendant2_lat,pendant2_long,,
458,Cuyama,Cuyama_2,05/10/2023,1,Density,30,3,11,34.85443,-119.48605,34.85437,-119.48611,306,273,162,16.69,48.56,11.3,34.85433,-119.48588,34.85454,-119.48625,34.85431,-119.48598,34.85458,-119.48613,,
459,Cuyama,Cuyama_2,05/10/2023,1,Density,31,4,11,34.85443,-119.48605,34.85441,-119.48611,304,297,168,16.46,50.73,10.7,34.85433,-119.48588,34.85454,-119.48625,34.85431,-119.48598,34.85458,-119.48613,,
460,Cuyama,Cuyama_2,05/10/2023,1,Density,32,5,11,34.85443,-119.48605,34.85447,-119.48622,420,320,158,16.52,53.04,10.6,34.85433,-119.48588,34.85454,-119.48625,34.85431,-119.48598,34.85458,-119.48613,,
461,Cuyama,Cuyama_2,05/10/2023,1,Density,33,6,11,34.85443,-119.48605,34.85453,-119.48618,254,238,122,16.78,51.14,8.8,34.85433,-119.48588,34.85454,-119.48625,34.85431,-119.48598,34.85458,-119.48613,,
462,Cuyama,Cuyama_2,05/10/2023,1,Density,34,7,11,34.85443,-119.48605,34.85458,-119.48613,357,356,146,17.77,48.64,12.3,34.85433,-119.48588,34.85454,-119.48625,34.85431,-119.48598,34.85458,-119.48613,,
463,Cuyama,Cuyama_2,05/10/2023,1,Density,35,8,11,34.85443,-119.48605,34.85465,-119.48612,487,418,155,17.09,49.82,10.7,34.85433,-119.48588,34.85454,-119.48625,34.85431,-119.48598,34.85458,-119.48613,,
464,Cuyama,Cuyama_2,05/10/2023,1,Density,36,9,11,34.85443,-119.48605,34.85471,-119.48601,337,325,160,18.08,47.46,12,34.85433,-119.48588,34.85454,-119.48625,34.85431,-119.48598,34.85458,-119.48613,,
465,Cuyama,Cuyama_2,05/10/2023,1,Density,37,10,11,34.85443,-119.48605,34.8546,-119.48595,357,334,163,17.41,46.61,11.8,34.85433,-119.48588,34.85454,-119.48625,34.85431,-119.48598,34.85458,-119.48613,,
466,Cuyama,Cuyama_2,05/10/2023,1,Density,38,11,11,34.85443,-119.48605,34.85452,-119.48598,435,419,171,17.02,49.13,13.1,34.85433,-119.48588,34.85454,-119.48625,34.85431,-119.48598,34.85458,-119.48613,,
467,Cuyama,Cuyama_2,05/10/2023,2,Density,39,1,11,34.8537,-119.48597,34.85379,-119.48594,347,335,185,18.02,46.5,14.4,34.85354,-119.48603,34.85388,-119.48593,34.85379,-119.48594,34.85356,-119.48605,,
468,Cuyama,Cuyama_2,05/10/2023,2,Density,40,2,11,34.8537,-119.48597,34.85368,-119.48573,376,356,169,18.81,45.26,13.3,34.85354,-119.48603,34.85388,-119.48593,34.85379,-119.48594,34.85356,-119.48605,,
469,Cuyama,Cuyama_2,05/10/2023,2,Density,41,3,11,34.8537,-119.48597,34.85348,-119.48561,330,313,174,19.34,43.06,14.8,34.85354,-119.48603,34.85388,-119.48593,34.85379,-119.48594,34.85356,-119.48605,,
470,Cuyama,Cuyama_2,05/10/2023,2,Density,42,4,11,34.8537,-119.48597,34.85355,-119.48567,330,295,166,20.12,41.55,15.9,34.85354,-119.48603,34.85388,-119.48593,34.85379,-119.48594,34.85356,-119.48605,,
471,Cuyama,Cuyama_2,05/10/2023,2,Density,43,5,11,34.8537,-119.48597,34.8535,-119.48595,156,142,86,19.79,42.92,15.4,34.85354,-119.48603,34.85388,-119.48593,34.85379,-119.48594,34.85356,-119.48605,,
472,Cuyama,Cuyama_2,05/10/2023,2,Density,44,6,11,34.8537,-119.48597,34.85362,-119.48598,235,231,146,18.61,43.74,15.7,34.85354,-119.48603,34.85388,-119.48593,34.85379,-119.48594,34.85356,-119.48605,,
473,Cuyama,Cuyama_2,05/10/2023,2,Density,45,7,11,34.8537,-119.48597,34.85356,-119.48605,594,538,213,19.34,44.21,17.4,34.85354,-119.48603,34.85388,-119.48593,34.85379,-119.48594,34.85356,-119.48605,,
474,Cuyama,Cuyama_2,05/10/2023,2,Density,46,8,11,34.8537,-119.48597,34.85366,-119.48608,426,381,209,18.77,44.78,13.5,34.85354,-119.48603,34.85388,-119.48593,34.85379,-119.48594,34.85356,-119.48605,,
475,Cuyama,Cuyama_2,05/10/2023,2,Density,47,9,11,34.8537,-119.48597,34.85369,-119.48623,317,315,167,17.33,48.64,13.1,34.85354,-119.48603,34.85388,-119.48593,34.85379,-119.48594,34.85356,-119.48605,,
476,Cuyama,Cuyama_2,05/10/2023,2,Density,48,10,11,34.8537,-119.48597,34.85381,-119.48626,167,131,97,18.14,46.94,15.1,34.85354,-119.48603,34.85388,-119.48593,34.85379,-119.48594,34.85356,-119.48605,,
477,Cuyama,Cuyama_2,05/10/2023,2,Density,49,11,11,34.8537,-119.48597,34.85393,-119.48602,280,264,137,17.53,49.03,19.2,34.85354,-119.48603,34.85388,-119.48593,34.85379,-119.48594,34.85356,-119.48605,,
482,Cuyama,Cuyama_2,05/10/2023,1,Open,,,,34.85491,-119.48505,,,,,,22.14,43.02,37.3,34.85474,-119.48492,34.85503,-119.48515,34.85491,-119.48505,34.85491,-119.48505,,
483,Cuyama,Cuyama_2,05/10/2023,1,Open,,,,34.85491,-119.48505,,,,,,21.6,41.98,33.1,34.85474,-119.48492,34.85503,-119.48515,34.85491,-119.48505,34.85491,-119.48505,,
484,Cuyama,Cuyama_2,05/10/2023,2,Open,,,,34.85442,-119.4848,,,,,,20.27,44.59,36.2,34.8542,-119.48468,34.85459,-119.48492,34.85442,-119.4848,34.85442,-119.4848,,
485,Cuyama,Cuyama_2,05/10/2023,2,Open,,,,34.85442,-119.4848,,,,,,21.44,43.8,26.1,34.8542,-119.48468,34.85459,-119.48492,34.85442,-119.4848,34.85442,-119.4848,,
1,Cuyama,Cuyama_1,04/19/2023,1,Density,1,1,14,34.84879,-119.48412,34.84867,-119.48421,310,306,133,3.65,38.46,6.4,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
2,Cuyama,Cuyama_1,04/19/2023,1,Density,2,2,14,34.84879,-119.48412,34.84874,-119.48428,329,275,136,2.6,39.88,18.3,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
3,Cuyama,Cuyama_1,04/19/2023,1,Density,3,3,14,34.84879,-119.48412,34.84882,-119.48426,258,208,122,3.22,41.32,7.7,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
4,Cuyama,Cuyama_1,04/19/2023,1,Density,4,4,14,34.84879,-119.48412,34.84892,-119.48418,301,174,90,3.58,40.17,5.7,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
5,Cuyama,Cuyama_1,04/19/2023,1,Density,5,5,14,34.84879,-119.48412,34.84894,-119.4841,236,190,117,2.56,40.46,16.5,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
6,Cuyama,Cuyama_1,04/19/2023,1,Density,6,6,14,34.84879,-119.48412,34.84896,-119.48405,479,296,188,2.26,43.35,18.1,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
7,Cuyama,Cuyama_1,04/19/2023,1,Density,7,7,14,34.84879,-119.48412,34.84892,-119.48399,543,358,193,3.06,42.33,6.8,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
8,Cuyama,Cuyama_1,04/19/2023,1,Density,8,8,14,34.84879,-119.48412,34.84889,-119.48411,314,220,180,4.05,39.88,17,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
9,Cuyama,Cuyama_1,04/19/2023,1,Density,9,9,14,34.84879,-119.48412,34.84882,-119.48412,287,276,132,4.38,39.18,18.1,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
10,Cuyama,Cuyama_1,04/19/2023,1,Density,10,10,14,34.84879,-119.48412,34.84882,-119.48399,470,387,165,3.69,38.9,14,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
11,Cuyama,Cuyama_1,04/19/2023,1,Density,11,11,14,34.84879,-119.48412,34.84875,-119.48398,352,280,216,3.49,39.27,12.5,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
12,Cuyama,Cuyama_1,04/19/2023,1,Density,12,12,14,34.84879,-119.48412,34.84874,-119.48393,332,317,162,2.99,39.01,5,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
13,Cuyama,Cuyama_1,04/19/2023,1,Density,13,13,14,34.84879,-119.48412,34.84865,-119.48393,490,418,124,2.78,39.72,17,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
14,Cuyama,Cuyama_1,04/19/2023,1,Density,14,14,14,34.84879,-119.48412,34.84877,-119.48405,224,183,108,2.29,39.01,12.8,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
15,Cuyama,Cuyama_1,04/19/2023,2,Density,15,1,13,34.84917,-119.48436,34.84901,-119.48436,457,422,127,5.05,38.34,11.4,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
16,Cuyama,Cuyama_1,04/19/2023,2,Density,16,2,13,34.84917,-119.48436,34.84911,-119.48445,404,358,148,4.06,39.6,19,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
17,Cuyama,Cuyama_1,04/19/2023,2,Density,17,3,13,34.84917,-119.48436,34.84915,-119.48448,269,254,144,3.78,41.09,26.3,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
18,Cuyama,Cuyama_1,04/19/2023,2,Density,18,4,13,34.84917,-119.48436,34.84922,-119.48441,320,287,132,3.84,40.86,7.3,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
19,Cuyama,Cuyama_1,04/19/2023,2,Density,19,5,13,34.84917,-119.48436,34.84922,-119.48439,367,296,130,3.88,40.23,9,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
20,Cuyama,Cuyama_1,04/19/2023,2,Density,20,6,13,34.84917,-119.48436,34.84929,-119.48425,410,365,144,3.85,39.56,7.4,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
21,Cuyama,Cuyama_1,04/19/2023,2,Density,21,7,13,34.84917,-119.48436,34.84934,-119.4842,480,322,153,4.44,40.86,8,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
22,Cuyama,Cuyama_1,04/19/2023,2,Density,22,8,13,34.84917,-119.48436,34.84928,-119.48416,266,233,117,3.86,39.32,6.4,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
23,Cuyama,Cuyama_1,04/19/2023,2,Density,23,9,13,34.84917,-119.48436,34.84921,-119.48411,511,450,158,3.44,39.48,5.9,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
24,Cuyama,Cuyama_1,04/19/2023,2,Density,24,10,13,34.84917,-119.48436,34.84917,-119.48407,356,340,130,3.49,37.59,11.6,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
25,Cuyama,Cuyama_1,04/19/2023,2,Density,25,11,13,34.84917,-119.48436,34.84916,-119.4842,329,318,130,3.21,37.01,5.5,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
26,Cuyama,Cuyama_1,04/19/2023,2,Density,26,12,13,34.84917,-119.48436,34.84911,-119.48419,442,383,148,3.22,37.15,6.2,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
27,Cuyama,Cuyama_1,04/19/2023,2,Density,27,13,13,34.84917,-119.48436,34.84904,-119.48426,394,359,154,2.93,38.39,14.6,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
50,Cuyama,Cuyama_1,04/19/2023,1,Open,,,,34.8482,-119.48393,,,,,,3.36,37.99,14.3,34.84835,-119.4838,34.84803,-119.48404,34.8482,-119.48393,34.8482,-119.48393,,
51,Cuyama,Cuyama_1,04/19/2023,1,Open,,,,34.8482,-119.48393,,,,,,4.25,36.12,15.1,34.84835,-119.4838,34.84803,-119.48404,34.8482,-119.48393,34.8482,-119.48393,,
52,Cuyama,Cuyama_1,04/19/2023,2,Open,,,,34.84853,-119.48433,,,,,,2.89,49.5,9.8,34.84837,-119.48441,34.84867,-119.48428,34.84853,-119.48433,34.84853,-119.48433,,
53,Cuyama,Cuyama_1,04/19/2023,2,Open,,,,34.84853,-119.48433,,,,,,2.43,39.88,15.1,34.84837,-119.48441,34.84867,-119.48428,34.84853,-119.48433,34.84853,-119.48433,,
160,Cuyama,Cuyama_1,04/27/2023,1,Density,1,1,14,34.84879,-119.48412,34.84867,-119.48421,310,306,133,27.59,27.53,27.4,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
161,Cuyama,Cuyama_1,04/27/2023,1,Density,2,2,14,34.84879,-119.48412,34.84874,-119.48428,329,275,136,27.27,28.82,25.7,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
162,Cuyama,Cuyama_1,04/27/2023,1,Density,3,3,14,34.84879,-119.48412,34.84882,-119.48426,258,208,122,27.28,28.02,23.2,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
163,Cuyama,Cuyama_1,04/27/2023,1,Density,4,4,14,34.84879,-119.48412,34.84892,-119.48418,301,174,90,27.77,29.48,23.6,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
164,Cuyama,Cuyama_1,04/27/2023,1,Density,5,5,14,34.84879,-119.48412,34.84894,-119.4841,236,190,117,27.83,28.62,26.6,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
165,Cuyama,Cuyama_1,04/27/2023,1,Density,6,6,14,34.84879,-119.48412,34.84896,-119.48405,479,296,188,31.52,23.83,30.4,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
166,Cuyama,Cuyama_1,04/27/2023,1,Density,7,7,14,34.84879,-119.48412,34.84892,-119.48399,543,358,193,29.79,26.18,25.3,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
167,Cuyama,Cuyama_1,04/27/2023,1,Density,8,8,14,34.84879,-119.48412,34.84889,-119.48411,314,220,180,30.04,26.54,29.5,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
168,Cuyama,Cuyama_1,04/27/2023,1,Density,9,9,14,34.84879,-119.48412,34.84882,-119.48412,287,276,132,28.75,25.83,36.2,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
169,Cuyama,Cuyama_1,04/27/2023,1,Density,10,10,14,34.84879,-119.48412,34.84882,-119.48399,470,387,165,28.56,30.06,30.1,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
170,Cuyama,Cuyama_1,04/27/2023,1,Density,11,11,14,34.84879,-119.48412,34.84875,-119.48398,352,280,216,27.98,28,33.2,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
171,Cuyama,Cuyama_1,04/27/2023,1,Density,12,12,14,34.84879,-119.48412,34.84874,-119.48393,332,317,162,27.14,27.66,27.8,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
172,Cuyama,Cuyama_1,04/27/2023,1,Density,13,13,14,34.84879,-119.48412,34.84865,-119.48393,490,418,124,28.02,28.93,29.1,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
173,Cuyama,Cuyama_1,04/27/2023,1,Density,14,14,14,34.84879,-119.48412,34.84877,-119.48405,224,183,108,27.91,26.03,31.2,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
174,Cuyama,Cuyama_1,04/27/2023,2,Density,15,1,13,34.84917,-119.48436,34.84901,-119.48436,457,422,127,29.02,26.8,30.9,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
175,Cuyama,Cuyama_1,04/27/2023,2,Density,16,2,13,34.84917,-119.48436,34.84911,-119.48445,404,358,148,28.57,27.9,30.1,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
176,Cuyama,Cuyama_1,04/27/2023,2,Density,17,3,13,34.84917,-119.48436,34.84915,-119.48448,269,254,144,28.26,27.98,23.4,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
177,Cuyama,Cuyama_1,04/27/2023,2,Density,18,4,13,34.84917,-119.48436,34.84922,-119.48441,320,287,132,28.74,27.69,27.2,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
178,Cuyama,Cuyama_1,04/27/2023,2,Density,19,5,13,34.84917,-119.48436,34.84922,-119.48439,367,296,130,29.2,28.66,22.7,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
179,Cuyama,Cuyama_1,04/27/2023,2,Density,20,6,13,34.84917,-119.48436,34.84929,-119.48425,410,365,144,29.3,29.56,25.9,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
180,Cuyama,Cuyama_1,04/27/2023,2,Density,21,7,13,34.84917,-119.48436,34.84934,-119.4842,480,322,153,29.3,27.51,25.8,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
181,Cuyama,Cuyama_1,04/27/2023,2,Density,22,8,13,34.84917,-119.48436,34.84928,-119.48416,266,233,117,29.73,28.37,29.6,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
182,Cuyama,Cuyama_1,04/27/2023,2,Density,23,9,13,34.84917,-119.48436,34.84921,-119.48411,511,450,158,30.01,28.81,26.9,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
183,Cuyama,Cuyama_1,04/27/2023,2,Density,24,10,13,34.84917,-119.48436,34.84917,-119.48407,356,340,130,30.06,29.1,25.7,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
184,Cuyama,Cuyama_1,04/27/2023,2,Density,25,11,13,34.84917,-119.48436,34.84916,-119.4842,329,318,130,29.5,29.3,29.3,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
185,Cuyama,Cuyama_1,04/27/2023,2,Density,26,12,13,34.84917,-119.48436,34.84911,-119.48419,442,383,148,29.48,29.43,29.6,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
186,Cuyama,Cuyama_1,04/27/2023,2,Density,27,13,13,34.84917,-119.48436,34.84904,-119.48426,394,359,154,30.11,28.72,27.8,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
209,Cuyama,Cuyama_1,04/27/2023,1,Open,,,,34.8482,-119.48393,,,,,,24.66,32.14,29.9,34.84835,-119.4838,34.84803,-119.48404,34.8482,-119.48393,34.8482,-119.48393,,
210,Cuyama,Cuyama_1,04/27/2023,1,Open,,,,34.8482,-119.48393,,,,,,26.38,29.75,39.8,34.84835,-119.4838,34.84803,-119.48404,34.8482,-119.48393,34.8482,-119.48393,,
211,Cuyama,Cuyama_1,04/27/2023,2,Open,,,,34.84853,-119.48433,,,,,,28.09,29.32,29.6,34.84837,-119.48441,34.84867,-119.48428,34.84853,-119.48433,34.84853,-119.48433,,
212,Cuyama,Cuyama_1,04/27/2023,2,Open,,,,34.84853,-119.48433,,,,,,27.27,29,32.4,34.84837,-119.48441,34.84867,-119.48428,34.84853,-119.48433,34.84853,-119.48433,,
269,Cuyama,Cuyama_1,05/03/2023,1,Density,1,1,14,34.84879,-119.48412,34.84867,-119.48421,310,306,133,16.06,33.76,16.7,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
270,Cuyama,Cuyama_1,05/03/2023,1,Density,2,2,14,34.84879,-119.48412,34.84874,-119.48428,329,275,136,15.8,33.44,15.5,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
271,Cuyama,Cuyama_1,05/03/2023,1,Density,3,3,14,34.84879,-119.48412,34.84882,-119.48426,258,208,122,15.9,33.36,15.5,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
272,Cuyama,Cuyama_1,05/03/2023,1,Density,4,4,14,34.84879,-119.48412,34.84892,-119.48418,301,174,90,14.92,35.19,16.6,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
273,Cuyama,Cuyama_1,05/03/2023,1,Density,5,5,14,34.84879,-119.48412,34.84894,-119.4841,236,190,117,15.77,34.37,17.1,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
274,Cuyama,Cuyama_1,05/03/2023,1,Density,6,6,14,34.84879,-119.48412,34.84896,-119.48405,479,296,188,16.2,34.91,15.2,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
275,Cuyama,Cuyama_1,05/03/2023,1,Density,7,7,14,34.84879,-119.48412,34.84892,-119.48399,543,358,193,16.21,36.15,19.4,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
276,Cuyama,Cuyama_1,05/03/2023,1,Density,8,8,14,34.84879,-119.48412,34.84889,-119.48411,314,220,180,16.7,36.12,18.3,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
277,Cuyama,Cuyama_1,05/03/2023,1,Density,9,9,14,34.84879,-119.48412,34.84882,-119.48412,287,276,132,15.8,35.28,20.1,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
278,Cuyama,Cuyama_1,05/03/2023,1,Density,10,10,14,34.84879,-119.48412,34.84882,-119.48399,470,387,165,15.14,36.01,15.8,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
279,Cuyama,Cuyama_1,05/03/2023,1,Density,11,11,14,34.84879,-119.48412,34.84875,-119.48398,352,280,216,14.7,37.79,18.2,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
280,Cuyama,Cuyama_1,05/03/2023,1,Density,12,12,14,34.84879,-119.48412,34.84874,-119.48393,332,317,162,16.32,36.48,17.5,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
281,Cuyama,Cuyama_1,05/03/2023,1,Density,13,13,14,34.84879,-119.48412,34.84865,-119.48393,490,418,124,15.83,36.09,18.6,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
282,Cuyama,Cuyama_1,05/03/2023,1,Density,14,14,14,34.84879,-119.48412,34.84877,-119.48405,224,183,108,16.07,35.63,14.1,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
283,Cuyama,Cuyama_1,05/03/2023,2,Density,15,1,13,34.84917,-119.48436,34.84901,-119.48436,457,422,127,15.88,34.24,15.6,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
284,Cuyama,Cuyama_1,05/03/2023,2,Density,16,2,13,34.84917,-119.48436,34.84911,-119.48445,404,358,148,15.88,34.83,15.6,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
285,Cuyama,Cuyama_1,05/03/2023,2,Density,17,3,13,34.84917,-119.48436,34.84915,-119.48448,269,254,144,15.72,32.99,16.9,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
286,Cuyama,Cuyama_1,05/03/2023,2,Density,18,4,13,34.84917,-119.48436,34.84922,-119.48441,320,287,132,15.58,34.62,20.2,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
287,Cuyama,Cuyama_1,05/03/2023,2,Density,19,5,13,34.84917,-119.48436,34.84922,-119.48439,367,296,130,16.21,34.77,13.6,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
288,Cuyama,Cuyama_1,05/03/2023,2,Density,20,6,13,34.84917,-119.48436,34.84929,-119.48425,410,365,144,16.12,35.27,16.4,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
289,Cuyama,Cuyama_1,05/03/2023,2,Density,21,7,13,34.84917,-119.48436,34.84934,-119.4842,480,322,153,16.25,35.16,16.9,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
290,Cuyama,Cuyama_1,05/03/2023,2,Density,22,8,13,34.84917,-119.48436,34.84928,-119.48416,266,233,117,16.5,35.44,11.6,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
291,Cuyama,Cuyama_1,05/03/2023,2,Density,23,9,13,34.84917,-119.48436,34.84921,-119.48411,511,450,158,17.58,35.56,16.6,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
292,Cuyama,Cuyama_1,05/03/2023,2,Density,24,10,13,34.84917,-119.48436,34.84917,-119.48407,356,340,130,16.8,31.9,13.5,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
293,Cuyama,Cuyama_1,05/03/2023,2,Density,25,11,13,34.84917,-119.48436,34.84916,-119.4842,329,318,130,16.33,34.07,18.8,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
294,Cuyama,Cuyama_1,05/03/2023,2,Density,26,12,13,34.84917,-119.48436,34.84911,-119.48419,442,383,148,15.18,34.34,19.7,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
295,Cuyama,Cuyama_1,05/03/2023,2,Density,27,13,13,34.84917,-119.48436,34.84904,-119.48426,394,359,154,15.74,37.09,19.7,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
318,Cuyama,Cuyama_1,05/03/2023,1,Open,,,,34.8482,-119.48393,,,,,,14.2,40.14,27.2,34.84835,-119.4838,34.84803,-119.48404,34.8482,-119.48393,34.8482,-119.48393,,
319,Cuyama,Cuyama_1,05/03/2023,1,Open,,,,34.8482,-119.48393,,,,,,14.59,38.05,24.6,34.84835,-119.4838,34.84803,-119.48404,34.8482,-119.48393,34.8482,-119.48393,,
320,Cuyama,Cuyama_1,05/03/2023,2,Open,,,,34.84853,-119.48433,,,,,,15.8,33.35,29.3,34.84837,-119.48441,34.84867,-119.48428,34.84853,-119.48433,34.84853,-119.48433,,
321,Cuyama,Cuyama_1,05/03/2023,2,Open,,,,34.84853,-119.48433,,,,,,15.09,35.31,26.8,34.84837,-119.48441,34.84867,-119.48428,34.84853,-119.48433,34.84853,-119.48433,,
